SNP PROB LOG_PO Q_VALUE ALPHA FST SELECTION
1-325663 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-326509 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-326549 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-327988 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-328938 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-328942 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-329211 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-330367 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-331061 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-332065 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-332604 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-332608 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-332634 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-332845 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-334139 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-335131 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-335989 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-336037 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-336797 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-336812 0.00030003 -3.5227 0.9776 -4e-04 0.00476 balancing
1-336958 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-337429 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-337492 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-337661 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-337841 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-337872 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-337898 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-338394 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-338581 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-339101 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-340971 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-341931 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-342694 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-343718 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-343762 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-343825 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-345011 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-345026 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-350973 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-350976 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-351550 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-352072 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-352327 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-352378 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-352635 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-352700 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-353456 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-353788 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-353910 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-353942 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-354161 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-354670 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-354956 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-355571 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-356012 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-356283 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-356296 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-356574 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-357977 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-360732 0.00030003 -3.5227 0.9776 -4e-04 0.00476 balancing
1-361687 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-362480 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-362995 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-363123 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-363868 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-365251 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-366739 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-366799 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-368997 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-369597 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-369669 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-370248 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-375165 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-375263 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-375295 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-375584 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-375769 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-375829 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-376533 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-376686 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-376799 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-380655 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-381022 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-382330 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-382357 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-382965 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-384473 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-384914 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-387560 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-389084 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-389126 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-389213 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-391157 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-391196 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-391809 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-393939 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-393948 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-395883 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-396489 0.00040004 -3.3977 0.9304 -2e-04 0.00476 balancing
1-396711 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-396935 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-397332 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-397342 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-397726 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-397842 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-398041 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-398067 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-399672 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-399821 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-400553 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-401166 0.00040004 -3.3977 0.9304 -4e-04 0.004759 balancing
1-401338 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-403367 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-403381 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-403527 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-404296 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-405415 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-405449 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-405936 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-406369 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-406612 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-407642 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-407963 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-408536 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-409011 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-410320 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-410389 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-410589 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-410597 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-413869 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-414091 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-415138 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-415232 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-416397 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-418449 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-420266 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-420270 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-421255 0.00030003 -3.5227 0.9776 -4e-04 0.00476 balancing
1-421291 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-421603 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-421955 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-422726 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-422844 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-422867 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-422987 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-427656 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-429398 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-429957 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-430587 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-431214 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-432299 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-432324 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-432587 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-432808 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-433371 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-433663 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-434132 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-434729 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-435895 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-437557 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-437812 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-439402 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-439650 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-439843 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-439903 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-441051 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-441852 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-442115 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-445708 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-445930 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-448530 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-448612 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-448827 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-450029 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-450490 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-450503 0.00020002 -3.6988 0.9926 -5e-04 0.00476 balancing
1-450798 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-451033 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-451699 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-452560 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-452854 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-452875 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-454749 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-456816 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-457948 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-458007 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-458382 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-458727 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-459233 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-459403 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-461463 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-461464 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-461687 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-462027 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-462308 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-464483 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-466019 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-467442 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-468053 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-469161 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-474139 0.00030003 -3.5227 0.9776 -4e-04 0.00476 balancing
1-474521 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-476276 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-476624 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-477316 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-477406 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-477715 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-479370 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-479407 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-479448 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-481829 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-484356 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-484662 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-487472 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-487503 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-488440 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-489765 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-490242 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-490761 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-490988 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-490993 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-491574 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-491740 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-491978 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-493003 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-493734 0.00050005 -3.3008 0.8534 -1e-04 0.004761 balancing
1-494854 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-494855 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-496902 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-496960 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-500778 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-501015 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-502444 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-503070 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-503132 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-503241 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-506663 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-507008 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-507430 0.00030003 -3.5227 0.9776 -4e-04 0.00476 balancing
1-508253 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-508816 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-509000 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-509770 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-510386 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-513656 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-514299 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-515778 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-516265 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-517787 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-518953 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-519878 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-523867 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-523958 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-524131 0.00010001 -3.9999 0.9969 -4e-04 0.00476 balancing
1-525146 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-526117 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-526355 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-528557 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-528570 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-528585 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-528711 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-529361 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-530057 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-530121 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-530131 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-530313 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-531020 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-531898 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-533521 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-533961 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-533964 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-535555 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-539420 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-539655 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-542550 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-542732 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-542779 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-543700 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-544240 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-544936 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-546338 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-547863 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-547959 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-550269 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-550378 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-551095 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-551931 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-552614 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-553897 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-553949 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-554527 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-554619 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-555461 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-555772 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-555803 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-556864 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-559274 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-560326 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-560837 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-561224 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-563533 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-566166 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-567583 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-567764 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-568183 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-570878 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-571004 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-571668 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-572515 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-573083 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-574800 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-575753 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-575780 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-577409 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-579443 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-580123 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-580728 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-582096 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-582687 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-584617 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-584759 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-585442 0.00030003 -3.5227 0.9776 -4e-04 0.00476 balancing
1-585444 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-586497 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-587144 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-587275 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-587411 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-588018 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-588080 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-589269 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-590144 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-592433 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-593418 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-593530 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-596158 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-596265 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-599070 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-599524 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-599537 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-600175 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-601060 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-601580 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-601632 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-602950 0.00020002 -3.6988 0.9926 -5e-04 0.00476 balancing
1-604512 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-604842 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-606609 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-607752 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-607889 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-608910 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-609527 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-609648 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-610888 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-611043 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-611859 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-615836 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-616771 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-619524 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-620108 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-620504 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-620815 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-620852 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-620879 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-621658 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-622963 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-623046 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-624161 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-624348 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-626399 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-626577 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-627252 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-627300 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-628132 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-628148 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-628305 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
